,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,postal_code
8114,513A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,513A JELAPANG RD,671513
8115,513A,YISHUN ST 51,13,2017,Y,N,N,N,N,N,YS,108,0,0,48,36,24,0,0,0,0,0,0,0,513A YISHUN ST 51,761513
8116,513B,YISHUN ST 51,13,2017,Y,N,N,N,N,N,YS,84,0,0,0,36,48,0,0,0,0,0,0,0,513B YISHUN ST 51,762513
8117,513C,YISHUN ST 51,13,2017,Y,N,N,N,N,N,YS,108,0,0,48,36,24,0,0,0,0,0,0,0,513C YISHUN ST 51,763513
8118,513D,YISHUN ST 51,13,2017,Y,N,N,N,N,N,YS,132,0,0,0,60,72,0,0,0,0,0,0,0,513D YISHUN ST 51,764513
8119,514,BEDOK NTH AVE 2,9,1978,Y,N,N,N,N,N,BD,144,0,53,0,0,0,0,0,0,0,91,0,0,514 BEDOK NTH AVE 2,460514
8120,514,BISHAN ST 13,3,1989,N,Y,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514 BISHAN ST 13,570514
8121,514,BT BATOK ST 52,12,1986,Y,N,N,N,N,N,BB,88,0,0,0,48,40,0,0,0,0,0,0,0,514 BT BATOK ST 52,650514
8122,514,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,112,0,0,0,61,51,0,0,0,0,0,0,0,514 CHOA CHU KANG ST 51,680514
8123,514,HOUGANG AVE 10,4,1985,Y,N,N,N,N,N,HG,16,0,0,8,8,0,0,0,0,0,0,0,0,514 HOUGANG AVE 10,530514
8124,514,JELAPANG RD,9,1996,Y,N,N,N,N,N,BP,58,0,0,0,34,24,0,0,0,0,0,0,0,514 JELAPANG RD,670514
8125,514,JURONG WEST ST 52,14,1983,Y,N,N,Y,N,N,JW,171,0,0,104,66,0,1,0,0,0,0,0,0,514 JURONG WEST ST 52,640514
8126,514,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,82,0,0,0,48,34,0,0,0,0,0,0,0,514 PASIR RIS ST 52,510514
8127,514,SERANGOON NTH AVE 4,9,1991,Y,N,N,N,N,N,SGN,80,0,0,0,64,16,0,0,0,0,0,0,0,514 SERANGOON NTH AVE 4,550514
8128,514,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,132,0,0,110,22,0,0,0,0,0,0,0,0,514 WEST COAST RD,120514
8129,514,WOODLANDS DR 14,12,1997,Y,N,N,N,N,N,WL,162,0,0,0,74,66,22,0,0,0,0,0,0,514 WOODLANDS DR 14,730514
8130,514,YISHUN ST 51,1,2017,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,514 YISHUN ST 51,760514
8131,514A,BISHAN ST 13,1,1990,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514A BISHAN ST 13,571514
8132,514B,BISHAN ST 13,1,1990,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514B BISHAN ST 13,572514
8133,514C,BISHAN ST 13,1,1990,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,514C BISHAN ST 13,573514
8134,515,BEDOK NTH AVE 2,4,1978,Y,Y,N,N,N,N,BD,39,0,0,35,4,0,0,0,0,0,0,0,0,515 BEDOK NTH AVE 2,460515
8135,515,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,52,0,0,0,0,52,0,0,0,0,0,0,0,515 CHOA CHU KANG ST 51,680515
8136,515,HOUGANG AVE 10,12,1985,Y,N,N,Y,N,N,HG,114,0,0,0,114,0,0,0,0,0,0,0,0,515 HOUGANG AVE 10,530515
8137,515,JELAPANG RD,15,1997,Y,N,N,N,N,N,BP,85,0,0,0,46,39,0,0,0,0,0,0,0,515 JELAPANG RD,670515
8138,515,JURONG WEST ST 52,14,1983,Y,N,N,Y,N,N,JW,176,0,0,94,80,0,0,0,0,0,0,2,0,515 JURONG WEST ST 52,640515
8139,515,PASIR RIS ST 52,14,1993,Y,Y,N,N,N,N,PRC,64,0,0,0,26,38,0,0,0,0,0,0,0,515 PASIR RIS ST 52,510515
8140,515,SERANGOON NTH AVE 4,4,1991,Y,N,N,N,N,N,SGN,20,0,0,0,14,6,0,0,0,0,0,0,0,515 SERANGOON NTH AVE 4,550515
8141,515,TAMPINES CTRL 7,4,2009,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,515 TAMPINES CTRL 7,520515
8142,515,WEST COAST RD,14,1979,Y,N,N,N,N,N,CL,153,0,0,124,26,2,1,0,0,0,0,0,0,515 WEST COAST RD,120515
8143,515,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,138,0,0,0,58,58,22,0,0,0,0,0,0,515 WOODLANDS DR 14,730515
8144,515A,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,16,45,0,0,0,0,0,0,0,515A TAMPINES CTRL 7,521515
8145,515A,WOODLANDS DR 14,1,1998,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,515A WOODLANDS DR 14,731515
8146,515B,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,515B TAMPINES CTRL 7,522515
8147,515C,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,515C TAMPINES CTRL 7,523515
8148,515D,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,0,61,0,0,0,0,0,0,0,515D TAMPINES CTRL 7,524515
8149,516,BEDOK NTH AVE 2,25,1978,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,516 BEDOK NTH AVE 2,460516
8150,516,CHOA CHU KANG ST 51,14,1994,Y,Y,N,N,N,N,CCK,97,0,0,0,62,35,0,0,0,0,0,0,0,516 CHOA CHU KANG ST 51,680516
8151,516,HOUGANG AVE 10,12,1985,Y,N,N,N,N,N,HG,114,0,0,0,114,0,0,0,0,0,0,0,0,516 HOUGANG AVE 10,530516
8152,516,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,113,0,0,0,56,57,0,0,0,0,0,0,0,516 JELAPANG RD,670516
8153,516,JURONG WEST ST 52,16,1983,Y,Y,N,Y,N,N,JW,259,0,0,157,100,0,2,0,0,0,0,0,0,516 JURONG WEST ST 52,640516
8154,516,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,103,0,0,0,65,38,0,0,0,0,0,0,0,516 PASIR RIS ST 52,510516
8155,516,SERANGOON NTH AVE 4,16,1991,Y,N,N,N,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0,516 SERANGOON NTH AVE 4,550516
8156,516,TAMPINES CTRL 7,1,2009,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,516 TAMPINES CTRL 7,520516
8157,516,WEST COAST RD,2,1979,Y,Y,N,N,N,N,CL,3,0,0,3,0,0,0,0,0,0,0,0,0,516 WEST COAST RD,120516
8158,516,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,138,0,0,0,58,58,22,0,0,0,0,0,0,516 WOODLANDS DR 14,730516
8159,516A,WOODLANDS DR 14,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,516A WOODLANDS DR 14,731516
8160,517,BEDOK NTH AVE 2,12,1978,Y,N,N,Y,N,N,BD,132,0,0,0,132,0,0,0,0,0,0,0,0,517 BEDOK NTH AVE 2,460517
8161,517,CHOA CHU KANG ST 51,14,1994,Y,Y,N,N,N,N,CCK,88,0,0,0,53,35,0,0,0,0,0,0,0,517 CHOA CHU KANG ST 51,680517
8162,517,HOUGANG AVE 10,4,1986,Y,N,N,N,N,N,HG,24,0,0,16,8,0,0,0,0,0,0,0,0,517 HOUGANG AVE 10,530517
8163,517,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,58,43,0,0,0,0,0,0,0,517 JELAPANG RD,670517
8164,517,JURONG WEST ST 52,4,1983,Y,Y,N,N,N,N,JW,23,0,0,22,0,0,1,0,0,0,0,0,0,517 JURONG WEST ST 52,640517
8165,517,PASIR RIS ST 52,18,1993,Y,N,N,Y,N,N,PRC,99,0,0,0,53,46,0,0,0,0,0,0,0,517 PASIR RIS ST 52,510517
8166,517,SERANGOON NTH AVE 4,12,1990,Y,Y,N,Y,N,N,SGN,110,0,0,0,70,40,0,0,0,0,0,0,0,517 SERANGOON NTH AVE 4,550517
8167,517,TAMPINES CTRL 7,1,2009,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,517 TAMPINES CTRL 7,520517
8168,517,WEST COAST RD,2,1979,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,517 WEST COAST RD,120517
8169,517,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,108,0,0,0,46,51,11,0,0,0,0,0,0,517 WOODLANDS DR 14,730517
8170,517A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,517A JELAPANG RD,671517
8171,517A,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517A JURONG WEST ST 52,641517
8172,517A,WOODLANDS DR 14,7,1999,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,517A WOODLANDS DR 14,731517
8173,517B,JURONG WEST ST 52,4,1998,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,517B JURONG WEST ST 52,642517
8174,517C,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517C JURONG WEST ST 52,643517
8175,517D,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517D JURONG WEST ST 52,644517
8176,517E,JURONG WEST ST 52,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,517E JURONG WEST ST 52,645517
8177,517F,JURONG WEST ST 52,1,1998,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,517F JURONG WEST ST 52,646517
8178,518,BEDOK NTH AVE 2,12,1978,Y,N,N,N,N,N,BD,132,0,0,0,132,0,0,0,0,0,0,0,0,518 BEDOK NTH AVE 2,460518
8179,518,CHOA CHU KANG ST 51,14,1994,Y,N,N,N,N,N,CCK,84,0,0,0,36,48,0,0,0,0,0,0,0,518 CHOA CHU KANG ST 51,680518
8180,518,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,119,0,0,0,65,54,0,0,0,0,0,0,0,518 JELAPANG RD,670518
8181,518,JURONG WEST ST 52,16,1983,Y,N,N,Y,N,N,JW,203,0,0,106,96,0,1,0,0,0,0,0,0,518 JURONG WEST ST 52,640518
8182,518,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,74,0,0,0,39,35,0,0,0,0,0,0,0,518 PASIR RIS ST 52,510518
8183,518,SERANGOON NTH AVE 4,12,1990,Y,Y,N,Y,N,N,SGN,110,0,0,0,70,40,0,0,0,0,0,0,0,518 SERANGOON NTH AVE 4,550518
8184,518,TAMPINES CTRL 7,4,2009,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,518 TAMPINES CTRL 7,520518
8185,518,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,172,0,0,146,22,1,3,0,0,0,0,0,0,518 WEST COAST RD,120518
8186,518,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,106,0,0,0,53,53,0,0,0,0,0,0,0,518 WOODLANDS DR 14,730518
8187,518A,JELAPANG RD,5,1996,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,518A JELAPANG RD,671518
8188,518A,JURONG WEST ST 52,1,1991,N,Y,N,Y,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,518A JURONG WEST ST 52,641518
8189,518A,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,16,45,0,0,0,0,0,0,0,518A TAMPINES CTRL 7,521518
8190,518B,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,518B TAMPINES CTRL 7,522518
8191,518C,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,92,0,0,0,1,91,0,0,0,0,0,0,0,518C TAMPINES CTRL 7,523518
8192,518D,TAMPINES CTRL 7,17,2009,Y,N,N,N,N,N,TAP,62,0,1,0,0,61,0,0,0,0,0,0,0,518D TAMPINES CTRL 7,524518
8193,519,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,195,0,0,170,22,0,3,0,0,0,0,0,0,519 BEDOK NTH AVE 1,460519
8194,519,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,519 JELAPANG RD,670519
8195,519,JURONG WEST ST 52,4,1983,Y,Y,N,N,N,N,JW,16,0,0,16,0,0,0,0,0,0,0,0,0,519 JURONG WEST ST 52,640519
8196,519,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,77,0,0,0,39,38,0,0,0,0,0,0,0,519 PASIR RIS ST 52,510519
8197,519,SERANGOON NTH AVE 4,9,1991,Y,N,N,N,N,N,SGN,72,0,0,0,0,0,72,0,0,0,0,0,0,519 SERANGOON NTH AVE 4,550519
8198,519,TAMPINES CTRL 8,8,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,519 TAMPINES CTRL 8,520519
8199,519,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,174,0,0,150,22,0,2,0,0,0,0,0,0,519 WEST COAST RD,120519
8200,519,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,106,0,0,0,53,53,0,0,0,0,0,0,0,519 WOODLANDS DR 14,730519
8201,519A,TAMPINES CTRL 8,15,2014,Y,Y,N,N,N,N,TAP,126,0,0,14,112,0,0,0,0,0,0,0,0,519A TAMPINES CTRL 8,521519
8202,519A,WOODLANDS DR 14,7,1999,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,519A WOODLANDS DR 14,731519
8203,519B,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,120,0,0,0,64,56,0,0,0,0,0,0,0,519B TAMPINES CTRL 8,522519
8204,519C,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,125,0,0,31,94,0,0,0,0,0,0,0,0,519C TAMPINES CTRL 8,523519
8205,519D,TAMPINES CTRL 8,16,2014,Y,N,N,Y,N,N,TAP,60,0,0,0,0,60,0,0,0,0,0,0,0,519D TAMPINES CTRL 8,524519
8206,52,C'WEALTH DR,20,2013,Y,N,N,N,N,N,QT,106,0,28,50,28,0,0,0,0,0,0,0,0,52 C'WEALTH DR,142052
8207,52,CASSIA CRES,18,2016,Y,N,N,Y,N,N,GL,584,0,8,52,0,0,0,0,0,187,306,31,0,52 CASSIA CRES,390052
8208,52,CHAI CHEE ST,14,1980,Y,N,N,N,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0,52 CHAI CHEE ST,460052
8209,52,CHIN SWEE RD,20,1973,Y,Y,N,N,N,N,CT,272,0,0,0,0,0,0,0,0,271,1,0,0,52 CHIN SWEE RD,160052
8210,52,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,120,0,22,19,0,0,0,0,0,0,78,1,0,52 CIRCUIT RD,370052
8211,52,HAVELOCK RD,35,2011,Y,N,N,N,N,N,BM,184,0,2,68,68,0,0,0,46,0,0,0,0,52 HAVELOCK RD,161052
8212,52,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,6,0,0,6,0,0,0,0,0,0,0,0,0,52 JLN BAHAGIA,320052
8213,52,KENT RD,12,1981,Y,N,N,Y,N,N,KWN,127,0,0,0,127,0,0,0,0,0,0,0,0,52 KENT RD,118168
8214,52,LENGKOK BAHRU,12,1986,Y,Y,N,Y,N,N,BM,132,0,0,0,74,58,0,0,0,0,0,0,0,52 LENGKOK BAHRU,150052
8215,52,LOR 6 TOA PAYOH,12,1966,Y,N,N,Y,N,N,TP,333,0,78,0,0,0,0,0,0,0,254,1,0,52 LOR 6 TOA PAYOH,310052
8216,52,MARINE TER,16,1974,Y,N,N,Y,N,N,MP,270,0,0,0,0,0,0,0,0,0,270,0,0,52 MARINE TER,440052
8217,52,NEW UPP CHANGI RD,16,1976,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,52 NEW UPP CHANGI RD,461052
8218,52,SIMS PL,13,1976,Y,N,N,Y,N,N,GL,164,0,0,159,0,4,0,0,0,0,0,1,0,52 SIMS PL,380052
8219,52,STIRLING RD,2,1959,Y,N,N,N,N,N,QT,6,0,0,6,0,0,0,0,0,0,0,0,0,52 STIRLING RD,140052
8220,52,STRATHMORE AVE,40,2005,Y,N,N,N,N,N,QT,234,0,0,0,156,78,0,0,0,0,0,0,0,52 STRATHMORE AVE,141052
8221,52,TEBAN GDNS RD,13,1985,Y,N,N,N,N,N,JE,124,0,0,0,82,42,0,0,0,0,0,0,0,52 TEBAN GDNS RD,600052
8222,52,TELOK BLANGAH DR,20,1977,Y,N,N,N,N,N,BM,76,0,0,0,0,76,0,0,0,0,0,0,0,52 TELOK BLANGAH DR,100052
8223,52A,C'WEALTH DR,1,2013,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,52A C'WEALTH DR,143052
8224,52A,HAVELOCK RD,1,2012,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,52A HAVELOCK RD,162052
8225,52A,LOR 5 TOA PAYOH,1,2000,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,52A LOR 5 TOA PAYOH,311052
8226,52A,PIPIT RD,5,1996,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,52A PIPIT RD,372052
8227,52A,TELOK BLANGAH DR,5,2004,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,52A TELOK BLANGAH DR,101052
8228,520,ANG MO KIO AVE 5,25,1979,Y,Y,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,520 ANG MO KIO AVE 5,560520
8229,520,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,196,0,0,172,22,1,1,0,0,0,0,0,0,520 BEDOK NTH AVE 1,460520
8230,520,HOUGANG AVE 6,4,1986,Y,N,N,N,N,N,HG,64,0,0,40,24,0,0,0,0,0,0,0,0,520 HOUGANG AVE 6,530520
8231,520,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,111,0,0,0,46,46,19,0,0,0,0,0,0,520 JELAPANG RD,670520
8232,520,JURONG WEST ST 52,16,1983,Y,N,N,Y,N,N,JW,174,0,0,96,78,0,0,0,0,0,0,0,0,520 JURONG WEST ST 52,640520
8233,520,LOR 6 TOA PAYOH,2,2002,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,520 LOR 6 TOA PAYOH,310520
8234,520,PASIR RIS ST 52,14,1993,Y,N,N,Y,N,N,PRC,64,0,0,0,26,38,0,0,0,0,0,0,0,520 PASIR RIS ST 52,510520
8235,520,SERANGOON NTH AVE 4,9,1991,Y,N,N,Y,N,N,SGN,72,0,0,0,0,0,72,0,0,0,0,0,0,520 SERANGOON NTH AVE 4,550520
8236,520,TAMPINES CTRL 8,1,2014,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,520 TAMPINES CTRL 8,520520
8237,520,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,154,0,0,132,22,0,0,0,0,0,0,0,0,520 WEST COAST RD,120520
8238,520,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,184,0,0,0,91,52,41,0,0,0,0,0,0,520 WOODLANDS DR 14,730520
8239,520A,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,92,0,0,45,47,0,0,0,0,0,0,0,0,520A TAMPINES CTRL 8,521520
8240,520B,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,62,0,0,0,0,62,0,0,0,0,0,0,0,520B TAMPINES CTRL 8,522520
8241,520C,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,123,0,0,92,31,0,0,0,0,0,0,0,0,520C TAMPINES CTRL 8,523520
8242,521,ANG MO KIO AVE 5,25,1980,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,521 ANG MO KIO AVE 5,560521
8243,521,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0,521 BEDOK NTH AVE 1,460521
8244,521,HOUGANG AVE 6,12,1986,Y,Y,N,Y,N,N,HG,136,0,0,0,78,58,0,0,0,0,0,0,0,521 HOUGANG AVE 6,530521
8245,521,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,521 JELAPANG RD,670521
8246,521,JURONG WEST ST 52,12,1982,Y,N,N,Y,N,N,JW,132,0,0,77,55,0,0,0,0,0,0,0,0,521 JURONG WEST ST 52,640521
8247,521,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,77,0,0,0,39,38,0,0,0,0,0,0,0,521 PASIR RIS ST 52,510521
8248,521,SERANGOON NTH AVE 4,12,1991,Y,Y,N,N,N,N,SGN,77,0,0,0,55,22,0,0,0,0,0,0,0,521 SERANGOON NTH AVE 4,550521
8249,521,WOODLANDS DR 14,12,1999,Y,N,N,Y,N,N,WL,184,0,0,0,91,52,41,0,0,0,0,0,0,521 WOODLANDS DR 14,730521
8250,521A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,521A JELAPANG RD,671521
8251,521A,PASIR RIS ST 52,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,521A PASIR RIS ST 52,511521
8252,521A,WOODLANDS DR 14,7,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,521A WOODLANDS DR 14,731521
8253,522,ANG MO KIO AVE 5,12,1979,Y,N,N,N,N,N,AMK,88,0,0,0,88,0,0,0,0,0,0,0,0,522 ANG MO KIO AVE 5,560522
8254,522,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0,522 BEDOK NTH AVE 1,460522
8255,522,HOUGANG AVE 6,13,1986,Y,N,N,N,N,N,HG,120,0,0,0,0,0,120,0,0,0,0,0,0,522 HOUGANG AVE 6,530522
8256,522,JELAPANG RD,20,1997,Y,N,N,Y,N,N,BP,100,0,0,0,35,46,19,0,0,0,0,0,0,522 JELAPANG RD,670522
8257,522,JURONG WEST ST 52,25,1981,Y,N,N,N,N,N,JW,96,0,0,0,0,96,0,0,0,0,0,0,0,522 JURONG WEST ST 52,640522
8258,522,SERANGOON NTH AVE 4,9,1990,Y,N,N,Y,N,N,SGN,80,0,0,0,56,24,0,0,0,0,0,0,0,522 SERANGOON NTH AVE 4,550522
8259,522,TAMPINES CTRL 7,6,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,522 TAMPINES CTRL 7,520522
8260,522,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,123,0,0,0,70,45,8,0,0,0,0,0,0,522 WOODLANDS DR 14,730522
8261,522A,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,112,0,32,48,32,0,0,0,0,0,0,0,0,522A TAMPINES CTRL 7,521522
8262,522B,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,96,0,0,0,32,64,0,0,0,0,0,0,0,522B TAMPINES CTRL 7,522522
8263,522C,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,96,0,0,0,32,64,0,0,0,0,0,0,0,522C TAMPINES CTRL 7,523522
8264,523,ANG MO KIO AVE 5,13,1979,Y,N,N,N,N,N,AMK,192,0,0,167,24,0,0,0,0,0,0,1,0,523 ANG MO KIO AVE 5,560523
8265,523,BEDOK NTH ST 3,13,1978,Y,N,N,N,N,N,BD,168,0,0,0,168,0,0,0,0,0,0,0,0,523 BEDOK NTH ST 3,460523
8266,523,BT BATOK ST 52,12,1985,Y,Y,N,N,N,N,BB,132,0,0,128,0,4,0,0,0,0,0,0,0,523 BT BATOK ST 52,650523
8267,523,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0,523 CHOA CHU KANG ST 51,680523
8268,523,HOUGANG AVE 6,12,1986,Y,Y,N,N,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,523 HOUGANG AVE 6,530523
8269,523,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,523 JELAPANG RD,670523
8270,523,JURONG WEST ST 52,25,1981,Y,Y,N,N,N,N,JW,96,0,0,0,0,96,0,0,0,0,0,0,0,523 JURONG WEST ST 52,640523
8271,523,SERANGOON NTH AVE 4,12,1990,Y,Y,N,N,N,N,SGN,88,0,0,0,48,40,0,0,0,0,0,0,0,523 SERANGOON NTH AVE 4,550523
8272,523,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,123,0,0,0,70,45,8,0,0,0,0,0,0,523 WOODLANDS DR 14,730523
8273,523A,TAMPINES CTRL 7,17,2014,Y,N,N,Y,N,N,TAP,96,0,0,0,48,48,0,0,0,0,0,0,0,523A TAMPINES CTRL 7,521523
8274,523A,WOODLANDS DR 14,7,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,523A WOODLANDS DR 14,731523
8275,523B,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,112,0,32,48,32,0,0,0,0,0,0,0,0,523B TAMPINES CTRL 7,522523
8276,523C,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0,523C TAMPINES CTRL 7,523523
8277,523D,TAMPINES CTRL 7,17,2014,Y,N,N,Y,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0,523D TAMPINES CTRL 7,524523
8278,524,ANG MO KIO AVE 5,12,1979,Y,N,N,Y,N,N,AMK,195,0,0,169,22,1,2,0,0,0,0,1,0,524 ANG MO KIO AVE 5,560524
8279,524,BEDOK NTH ST 3,13,1978,Y,Y,N,N,N,N,BD,168,0,0,0,168,0,0,0,0,0,0,0,0,524 BEDOK NTH ST 3,460524
8280,524,BT BATOK ST 52,9,1986,Y,Y,N,N,N,N,BB,72,0,0,0,0,0,72,0,0,0,0,0,0,524 BT BATOK ST 52,650524
8281,524,CHOA CHU KANG ST 51,12,1993,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,524 CHOA CHU KANG ST 51,680524
